State FIPS,Area Name,Occupation Code,Occupation Name,Year,2022 opening,Prediction Year,2023 opening,Change,Percent Change,Average Annual Openings
51,Virginia,53-7062,"Laborers and Freight, Stock, and Material Movers, Hand",2022,52350,2023,56540,4190,8.0,9210
51,Virginia,53-7063,Machine Feeders and Offbearers,2022,2040,2023,2090,50,2.5,290
51,Virginia,53-7064,"Packers and Packagers, Hand",2022,7450,2023,7640,190,2.6,1140
51,Virginia,53-7065,Stockers and Order Fillers,2022,67860,2023,70870,3010,4.4,12220
51,Virginia,53-7071,Gas Compressor and Gas Pumping Station Operators,2022,60,2023,60,0,.0,10
51,Virginia,53-7072,"Pump Operators, Except Wellhead Pumpers",2022,140,2023,140,0,.0,20
51,Virginia,53-7081,Refuse and Recyclable Material Collectors,2022,3160,2023,3250,90,2.8,470
51,Virginia,53-7121,"Tank Car, Truck, and Ship Loaders",2022,140,2023,140,0,.0,20
51,Virginia,53-7199,"Material Moving Workers, All Other",2022,290,2023,300,10,3.4,40
53,Washington,00-0000,"Total, All Occupations",2022,3808900,2023,4059030,250130,6.6,546010
53,Washington,11-1011,Chief Executives,2022,3960,2023,4180,220,5.6,380
53,Washington,11-1021,General and Operations Managers,2022,54350,2023,58300,3950,7.3,6590
53,Washington,11-1031,Legislators,2022,720,2023,740,20,2.8,60
53,Washington,11-2011,Advertising and Promotions Managers,2022,330,2023,350,20,6.1,40
53,Washington,Nov-22,Marketing Managers,2022,11450,2023,12990,1540,13.4,1780
53,Washington,11-2022,Sales Managers,2022,8400,2023,9120,720,8.6,1080
53,Washington,11-2030,Public Relations and Fundraising Managers (SOC 2018),2022,2430,2023,2580,150,6.2,280
53,Washington,11-3010,Administrative Services and Facilities Managers (SOC 2018),2022,4790,2023,5050,260,5.4,520
53,Washington,11-3021,Computer and Information Systems Managers,2022,15830,2023,17250,1420,9.0,1920
53,Washington,11-3031,Financial Managers,2022,12960,2023,13550,590,4.6,1230
53,Washington,11-3051,Industrial Production Managers,2022,3870,2023,4330,460,11.9,500
53,Washington,11-3061,Purchasing Managers,2022,1750,2023,1910,160,9.1,220
53,Washington,11-3071,"Transportation, Storage, and Distribution Managers",2022,3000,2023,3230,230,7.7,350
53,Washington,11-3111,Compensation and Benefits Managers,2022,280,2023,290,10,3.6,30
53,Washington,11-3121,Human Resources Managers,2022,3590,2023,3850,260,7.2,420
53,Washington,11-3131,Training and Development Managers,2022,850,2023,920,70,8.2,110
53,Washington,11-9013,"Farmers, Ranchers, and Other Agricultural Managers",2022,2760,2023,2830,70,2.5,300
53,Washington,11-9021,Construction Managers,2022,16190,2023,16810,620,3.8,1490
53,Washington,11-9031,"Education Administrators, Preschool and Childcare Center/Program",2022,1660,2023,1780,120,7.2,180
53,Washington,11-9032,"Education Administrators, Elementary and Secondary School",2022,6240,2023,6830,590,9.5,760
53,Washington,11-9033,"Education Administrators, Postsecondary",2022,2000,2023,2180,180,9.0,240
53,Washington,11-9039,"Education Administrators, All Other",2022,820,2023,880,60,7.3,90
53,Washington,11-9041,Architectural and Engineering Managers,2022,4830,2023,5280,450,9.3,570
53,Washington,11-9051,Food Service Managers,2022,3650,2023,4360,710,19.5,800
53,Washington,11-9071,Gaming Managers,2022,100,2023,110,10,10.0,10
53,Washington,11-9081,Lodging Managers,2022,1090,2023,1540,450,41.3,360
53,Washington,11-9111,Medical and Health Services Managers,2022,7110,2023,7390,280,3.9,690
53,Washington,11-9121,Natural Sciences Managers,2022,2050,2023,2140,90,4.4,190
53,Washington,11-9131,Postmasters and Mail Superintendents,2022,280,2023,280,0,.0,20
53,Washington,11-9141,"Property, Real Estate, and Community Association Managers",2022,4840,2023,5100,260,5.4,510
53,Washington,11-9151,Social and Community Service Managers,2022,4890,2023,5160,270,5.5,560
53,Washington,11-9161,Emergency Management Directors,2022,160,2023,160,0,.0,20
53,Washington,11-9171,Funeral Home Managers,2022,60,2023,60,0,.0,0
53,Washington,11-9198,"Personal Service Managers; Entertainment & Recreation Managers, Except Gambling; and Managers, All Other",2022,13980,2023,14700,720,5.2,1400
53,Washington,13-1011,"Agents and Business Managers of Artists, Performers, and Athletes",2022,80,2023,80,0,.0,10
53,Washington,13-1020,Buyers and Purchasing Agents,2022,16180,2023,17590,1410,8.7,2360
53,Washington,13-1031,"Claims Adjusters, Examiners, and Investigators",2022,5750,2023,5810,60,1.0,470
53,Washington,13-1032,"Insurance Appraisers, Auto Damage",2022,240,2023,240,0,.0,20
53,Washington,13-1041,Compliance Officers,2022,9500,2023,9820,320,3.4,910
53,Washington,13-1051,Cost Estimators,2022,6460,2023,6790,330,5.1,760
53,Washington,13-1071,Human Resources Specialists,2022,20780,2023,22350,1570,7.6,2800
53,Washington,13-1074,Farm Labor Contractors,2022,220,2023,220,0,.0,20
53,Washington,13-1075,Labor Relations Specialists,2022,2530,2023,2700,170,6.7,330
53,Washington,13-1081,Logisticians,2022,6260,2023,7280,1020,16.3,1090
53,Washington,13-1111,Management Analysts,2022,31020,2023,33380,2360,7.6,4070
53,Washington,13-1121,"Meeting, Convention, and Event Planners",2022,4430,2023,4920,490,11.1,730
53,Washington,13-1131,Fundraisers,2022,3220,2023,3430,210,6.5,420
53,Washington,13-1141,"Compensation, Benefits, and Job Analysis Specialists",2022,1860,2023,1950,90,4.8,220
53,Washington,13-1151,Training and Development Specialists,2022,7390,2023,7950,560,7.6,980
53,Washington,13-1161,Market Research Analysts and Marketing Specialists,2022,31040,2023,34450,3410,11.0,4870
53,Washington,13-1198,"Project Management Specialists and Business Operations Specialists, All Other",2022,64070,2023,67930,3860,6.0,6700
53,Washington,13-2011,Accountants and Auditors,2022,35500,2023,36830,1330,3.7,3810
53,Washington,13-2020,Property Appraisers and Assessors,2022,2340,2023,2470,130,5.6,240
53,Washington,13-2031,Budget Analysts,2022,880,2023,920,40,4.5,90
53,Washington,13-2041,Credit Analysts,2022,1730,2023,1760,30,1.7,160
53,Washington,13-2052,Personal Financial Advisors,2022,5880,2023,6160,280,4.8,570
53,Washington,13-2053,Insurance Underwriters,2022,1200,2023,1220,20,1.7,100
53,Washington,13-2061,Financial Examiners,2022,680,2023,690,10,1.5,60
53,Washington,13-2071,Credit Counselors,2022,300,2023,310,10,3.3,30
53,Washington,13-2072,Loan Officers,2022,7480,2023,7600,120,1.6,630
53,Washington,13-2081,"Tax Examiners and Collectors, and Revenue Agents",2022,1040,2023,1050,10,1.0,90
53,Washington,13-2082,Tax Preparers,2022,1750,2023,1770,20,1.1,200
53,Washington,13-2098,"Financial and Investment Analysts, Financial Risk Specialists, and Financial Specialists, All Other",2022,11530,2023,12350,820,7.1,1300
53,Washington,15-1211,Computer Systems Analysts (SOC 2018),2022,21010,2023,23210,2200,10.5,2620
53,Washington,15-1212,Information Security Analysts (SOC 2018),2022,3610,2023,3830,220,6.1,370
53,Washington,15-1221,Computer and Information Research Scientists (SOC 2018),2022,2730,2023,2810,80,2.9,230
53,Washington,15-1231,Computer Network Support Specialists (SOC 2018),2022,3710,2023,3900,190,5.1,370
53,Washington,15-1232,Computer User Support Specialists (SOC 2018),2022,18170,2023,19360,1190,6.5,1940
53,Washington,15-1241,Computer Network Architects (SOC 2018),2022,4140,2023,4340,200,4.8,350
53,Washington,15-1244,Network and Computer Systems Administrators (SOC 2018),2022,8950,2023,9480,530,5.9,850
53,Washington,15-1245,Database Administrators and Architects,2022,4380,2023,4630,250,5.7,450
53,Washington,15-1251,Computer Programmers (SOC 2018),2022,5900,2023,6190,290,4.9,540
53,Washington,15-1256,Software Developers and Software Quality Assurance Analysts and Testers,2022,143010,2023,154090,11080,7.7,16270
53,Washington,15-1257,Web Developers and Digital Interface Designers,2022,23850,2023,25080,1230,5.2,2380
53,Washington,15-1299,"Computer Occupations, All Other (SOC 2018)",2022,14270,2023,15200,930,6.5,1530
53,Washington,15-2011,Actuaries,2022,470,2023,480,10,2.1,30
53,Washington,15-2022,Mathematicians,2022,120,2023,130,10,8.3,20
53,Washington,15-2031,Operations Research Analysts,2022,2570,2023,2860,290,11.3,330
53,Washington,15-2041,Statisticians,2022,1580,2023,1690,110,7.0,170
53,Washington,15-2098,"Data Scientists and Mathematical Science Occupations, All Other",2022,2800,2023,3150,350,12.5,390
53,Washington,17-1011,"Architects, Except Landscape and Naval",2022,6790,2023,6880,90,1.3,520
53,Washington,17-1012,Landscape Architects,2022,1040,2023,1050,10,1.0,80
53,Washington,17-1021,Cartographers and Photogrammetrists,2022,380,2023,390,10,2.6,40
53,Washington,17-1022,Surveyors,2022,940,2023,950,10,1.1,90
53,Washington,17-2011,Aerospace Engineers,2022,5900,2023,6740,840,14.2,770
53,Washington,17-2022,Agricultural Engineers,2022,20,2023,20,0,.0,0
53,Washington,17-2031,Biomedical Engineers,2022,670,2023,710,40,6.0,60
53,Washington,17-2041,Chemical Engineers,2022,580,2023,600,20,3.4,40
53,Washington,17-2051,Civil Engineers,2022,11990,2023,12260,270,2.3,980
53,Washington,17-2061,Computer Hardware Engineers,2022,1950,2023,1980,30,1.5,140
53,Washington,17-2071,Electrical Engineers,2022,6700,2023,7370,670,10.0,780
53,Washington,17-2072,"Electronics Engineers, Except Computer",2022,3040,2023,3180,140,4.6,270
53,Washington,17-2081,Environmental Engineers,2022,2030,2023,2110,80,3.9,190
53,Washington,17-2111,"Health and Safety Engineers, Except Mining Safety Engineers and Inspectors",2022,410,2023,430,20,4.9,30
53,Washington,17-2112,Industrial Engineers,2022,5220,2023,5770,550,10.5,610
53,Washington,17-2121,Marine Engineers and Naval Architects,2022,550,2023,550,0,.0,30
53,Washington,17-2131,Materials Engineers,2022,600,2023,690,90,15.0,80
53,Washington,17-2141,Mechanical Engineers,2022,7760,2023,8280,520,6.7,730
53,Washington,17-2151,"Mining and Geological Engineers, Including Mining Safety Engineers",2022,30,2023,30,0,.0,0
53,Washington,17-2161,Nuclear Engineers,2022,1520,2023,1550,30,2.0,110
53,Washington,17-2171,Petroleum Engineers,2022,70,2023,70,0,.0,10
53,Washington,17-2199,"Engineers, All Other",2022,3510,2023,3790,280,8.0,370
53,Washington,17-3011,Architectural and Civil Drafters,2022,2300,2023,2350,50,2.2,250
53,Washington,17-3012,Electrical and Electronics Drafters,2022,420,2023,430,10,2.4,50
53,Washington,17-3013,Mechanical Drafters,2022,1610,2023,1700,90,5.6,200
53,Washington,17-3019,"Drafters, All Other",2022,460,2023,460,0,.0,50
53,Washington,17-3021,Aerospace Engineering and Operations Technicians,2022,340,2023,400,60,17.6,60
53,Washington,17-3022,Civil Engineering Technicians,2022,1630,2023,1670,40,2.5,170
53,Washington,17-3023,Electrical and Electronics Engineering Technicians,2022,2490,2023,2580,90,3.6,280
53,Washington,17-3024,Electro-Mechanical Technicians,2022,180,2023,200,20,11.1,30
53,Washington,17-3025,Environmental Engineering Technicians,2022,430,2023,480,50,11.6,60
53,Washington,17-3026,Industrial Engineering Technicians,2022,850,2023,930,80,9.4,120
53,Washington,17-3027,Mechanical Engineering Technicians,2022,850,2023,900,50,5.9,100
53,Washington,17-3031,Surveying and Mapping Technicians,2022,1490,2023,1510,20,1.3,200
53,Washington,17-3098,"Calibration and Engineering Technologists and Technicians, Except Drafters, All Other",2022,2440,2023,2520,80,3.3,270
53,Washington,19-1011,Animal Scientists,2022,60,2023,70,10,16.7,10
53,Washington,19-1012,Food Scientists and Technologists,2022,160,2023,170,10,6.3,20
53,Washington,19-1013,Soil and Plant Scientists,2022,500,2023,530,30,6.0,70
53,Washington,19-1021,Biochemists and Biophysicists,2022,540,2023,570,30,5.6,70
53,Washington,19-1022,Microbiologists,2022,480,2023,500,20,4.2,50
53,Washington,19-1023,Zoologists and Wildlife Biologists,2022,1950,2023,2020,70,3.6,210
53,Washington,19-1029,"Biological Scientists, All Other",2022,1530,2023,1590,60,3.9,160
53,Washington,19-1031,Conservation Scientists,2022,1080,2023,1100,20,1.9,110
53,Washington,19-1032,Foresters,2022,880,2023,900,20,2.3,90
53,Washington,19-1041,Epidemiologists,2022,560,2023,580,20,3.6,50
53,Washington,19-1042,"Medical Scientists, Except Epidemiologists",2022,6230,2023,6570,340,5.5,630
53,Washington,19-1099,"Life Scientists, All Other",2022,240,2023,250,10,4.2,20
53,Washington,19-2011,Astronomers,2022,50,2023,50,0,.0,10
53,Washington,19-2012,Physicists,2022,780,2023,820,40,5.1,70
53,Washington,19-2022,Atmospheric and Space Scientists,2022,230,2023,240,10,4.3,30
53,Washington,19-2031,Chemists,2022,1800,2023,1860,60,3.3,190
53,Washington,19-2032,Materials Scientists,2022,450,2023,490,40,8.9,60
53,Washington,19-2041,"Environmental Scientists and Specialists, Including Health",2022,3350,2023,3520,170,5.1,420
53,Washington,19-2042,"Geoscientists, Except Hydrologists and Geographers",2022,1140,2023,1210,70,6.1,150
53,Washington,19-2043,Hydrologists,2022,270,2023,270,0,.0,30
53,Washington,19-2099,"Physical Scientists, All Other",2022,330,2023,340,10,3.0,30
53,Washington,19-3011,Economists,2022,480,2023,510,30,6.3,50
53,Washington,19-3022,Survey Researchers,2022,120,2023,120,0,.0,10
53,Washington,19-3031,"Clinical, Counseling, and School Psychologists",2022,8830,2023,9420,590,6.7,890
53,Washington,19-3041,Sociologists,2022,140,2023,150,10,7.1,20
53,Washington,19-3051,Urban and Regional Planners,2022,2510,2023,2580,70,2.8,250
53,Washington,19-3091,Anthropologists and Archeologists,2022,250,2023,260,10,4.0,30
53,Washington,19-3092,Geographers,2022,60,2023,60,0,.0,10
53,Washington,19-3093,Historians,2022,40,2023,40,0,.0,0
53,Washington,19-3094,Political Scientists,2022,220,2023,230,10,4.5,30
53,Washington,19-3099,"Social Scientists and Related Workers, All Other",2022,1240,2023,1310,70,5.6,150
53,Washington,19-4010,Agricultural and Food Science Technicians (SOC 2018),2022,430,2023,460,30,7.0,70
53,Washington,19-4021,Biological Technicians,2022,3820,2023,3980,160,4.2,560
53,Washington,19-4031,Chemical Technicians,2022,1250,2023,1290,40,3.2,160
53,Washington,19-4042,"Environmental Science and Protection Technicians, Including Health (SOC 2018)",2022,1500,2023,1550,50,3.3,210
53,Washington,19-4045,Geological and Hydrologic Technicians,2022,130,2023,130,0,.0,20
53,Washington,19-4051,Nuclear Technicians,2022,140,2023,150,10,7.1,20
53,Washington,19-4061,Social Science Research Assistants,2022,610,2023,650,40,6.6,90
53,Washington,19-4071,Forest and Conservation Technicians (SOC 2018),2022,1290,2023,1310,20,1.6,170
53,Washington,19-4092,Forensic Science Technicians,2022,380,2023,390,10,2.6,50
53,Washington,19-4099,"Life, Physical, and Social Science Technicians, All Other",2022,1360,2023,1400,40,2.9,190
53,Washington,19-5011,Occupational Health and Safety Specialists (SOC 2018),2022,3050,2023,3240,190,6.2,310
53,Washington,19-5012,Occupational Health and Safety Technicians (SOC 2018),2022,520,2023,540,20,3.8,50
53,Washington,21-1012,"Educational, Guidance, School, and Vocational Counselors",2022,5710,2023,6230,520,9.1,810
53,Washington,21-1013,Marriage and Family Therapists,2022,370,2023,390,20,5.4,50
53,Washington,21-1015,Rehabilitation Counselors,2022,4630,2023,4770,140,3.0,500
53,Washington,21-1018,"Substance Abuse, Behavioral Disorder, and Mental Health Counselors",2022,18030,2023,18970,940,5.2,2170
53,Washington,21-1021,"Child, Family, and School Social Workers",2022,8560,2023,8870,310,3.6,950
53,Washington,21-1022,Healthcare Social Workers,2022,4450,2023,4610,160,3.6,490
53,Washington,21-1023,Mental Health and Substance Abuse Social Workers,2022,2700,2023,2810,110,4.1,310
53,Washington,21-1029,"Social Workers, All Other",2022,930,2023,950,20,2.2,100
53,Washington,21-1091,Health Educators,2022,1560,2023,1600,40,2.6,180
53,Washington,21-1092,Probation Officers and Correctional Treatment Specialists,2022,2070,2023,2110,40,1.9,190
53,Washington,21-1093,Social and Human Service Assistants,2022,9800,2023,10360,560,5.7,1440
53,Washington,21-1094,Community Health Workers,2022,3280,2023,3450,170,5.2,430
53,Washington,21-1099,"Community and Social Service Specialists, All Other",2022,2630,2023,2790,160,6.1,360
53,Washington,21-2011,Clergy,2022,4710,2023,4820,110,2.3,530
53,Washington,21-2022,"Directors, Religious Activities and Education",2022,2570,2023,2630,60,2.3,320
53,Washington,21-2099,"Religious Workers, All Other",2022,980,2023,1000,20,2.0,140
53,Washington,23-1011,Lawyers,2022,17380,2023,17760,380,2.2,1000
53,Washington,23-1012,Judicial Law Clerks,2022,590,2023,610,20,3.4,50
53,Washington,23-1021,"Administrative Law Judges, Adjudicators, and Hearing Officers",2022,330,2023,340,10,3.0,20
53,Washington,23-1022,"Arbitrators, Mediators, and Conciliators",2022,260,2023,270,10,3.8,20
53,Washington,23-1023,"Judges, Magistrate Judges, and Magistrates",2022,1010,2023,1040,30,3.0,60
53,Washington,23-2011,Paralegals and Legal Assistants,2022,7770,2023,7910,140,1.8,900
53,Washington,23-2093,"Title Examiners, Abstractors, and Searchers",2022,990,2023,1000,10,1.0,100
53,Washington,23-2099,"Legal Support Workers, All Other",2022,950,2023,980,30,3.2,100
53,Washington,25-1011,"Business Teachers, Postsecondary",2022,920,2023,1010,90,9.8,130
53,Washington,25-1021,"Computer Science Teachers, Postsecondary",2022,560,2023,620,60,10.7,80
53,Washington,25-1022,"Mathematical Science Teachers, Postsecondary",2022,730,2023,800,70,9.6,110
53,Washington,25-1031,"Architecture Teachers, Postsecondary",2022,100,2023,110,10,10.0,10
53,Washington,25-1032,"Engineering Teachers, Postsecondary",2022,630,2023,690,60,9.5,90
53,Washington,25-1041,"Agricultural Sciences Teachers, Postsecondary",2022,150,2023,160,10,6.7,20
53,Washington,25-1042,"Biological Science Teachers, Postsecondary",2022,760,2023,840,80,10.5,110
53,Washington,25-1043,"Forestry and Conservation Science Teachers, Postsecondary",2022,60,2023,60,0,.0,10
53,Washington,25-1051,"Atmospheric, Earth, Marine, and Space Sciences Teachers, Postsecondary",2022,230,2023,250,20,8.7,30
53,Washington,25-1052,"Chemistry Teachers, Postsecondary",2022,400,2023,430,30,7.5,60
53,Washington,25-1053,"Environmental Science Teachers, Postsecondary",2022,180,2023,190,10,5.6,30
53,Washington,25-1054,"Physics Teachers, Postsecondary",2022,300,2023,330,30,10.0,40
53,Washington,25-1061,"Anthropology and Archeology Teachers, Postsecondary",2022,170,2023,180,10,5.9,20
53,Washington,25-1062,"Area, Ethnic, and Cultural Studies Teachers, Postsecondary",2022,160,2023,170,10,6.3,20
53,Washington,25-1063,"Economics Teachers, Postsecondary",2022,180,2023,200,20,11.1,30
53,Washington,25-1064,"Geography Teachers, Postsecondary",2022,60,2023,60,0,.0,10
53,Washington,25-1065,"Political Science Teachers, Postsecondary",2022,300,2023,330,30,10.0,40
53,Washington,25-1066,"Psychology Teachers, Postsecondary",2022,640,2023,700,60,9.4,90
53,Washington,25-1067,"Sociology Teachers, Postsecondary",2022,210,2023,230,20,9.5,30
53,Washington,25-1069,"Social Sciences Teachers, Postsecondary, All Other",2022,80,2023,90,10,12.5,10
